customer_id,month,category,payment_type,spend
CUST239,September,Electronics,Credit Card,7833.5
CUST212,July,Groceries,UPI,3342.95
CUST256,July,Electronics,Net Banking,16038.27
CUST448,September,Apparel,Credit Card,7398.13
CUST400,August,Electronics,UPI,18083.63
CUST277,October,Entertainment,Credit Card,4558.02
CUST007,October,Apparel,Debit Card,5237.05
CUST416,July,Travel,Debit Card,7559.34
CUST230,July,Apparel,Debit Card,13384.95
CUST499,October,Entertainment,Credit Card,5394.66
CUST034,September,Groceries,Credit Card,5282.56
CUST149,August,Apparel,Debit Card,9131.03
CUST294,July,Electronics,Credit Card,9747.23
CUST139,September,Electronics,Credit Card,5652.29
CUST024,May,Groceries,Credit Card,9476.23
CUST161,July,Electronics,UPI,4129.46
CUST336,May,Entertainment,UPI,18479.73
CUST036,May,Groceries,UPI,13292.58
CUST166,June,Apparel,Debit Card,4910.33
CUST156,July,Apparel,UPI,8190.9
CUST230,May,Electronics,UPI,10869.44
CUST357,September,Entertainment,Credit Card,6238.25
CUST457,July,Entertainment,Credit Card,16571.62
CUST351,June,Entertainment,UPI,15981.86
CUST278,May,Electronics,Credit Card,9680.64
CUST306,June,Electronics,Credit Card,6207.3
CUST464,July,Travel,Debit Card,3788.8
CUST442,August,Groceries,UPI,11196.33
CUST401,September,Entertainment,Debit Card,2366.87
CUST269,June,Travel,Debit Card,14414.87
CUST147,June,Groceries,UPI,5131.87
CUST245,September,Travel,Credit Card,4010.42
CUST320,August,Groceries,Debit Card,18749.11
CUST057,July,Travel,Credit Card,17686.8
CUST062,June,Travel,Credit Card,15340.44
CUST218,May,Travel,Credit Card,7109.75
CUST260,July,Apparel,Credit Card,4915.29
CUST122,June,Groceries,Debit Card,6191.68
CUST473,May,Electronics,UPI,19022.66
CUST044,September,Entertainment,Debit Card,16721.59
CUST048,October,Groceries,Debit Card,14751.29
CUST395,June,Electronics,Credit Card,17533.03
CUST321,October,Entertainment,Credit Card,18715.42
CUST348,September,Entertainment,Credit Card,13824.42
CUST061,September,Apparel,UPI,2843.98
CUST470,May,Groceries,Debit Card,3291.06
CUST229,July,Travel,UPI,9600.64
CUST329,October,Groceries,UPI,9543.0
CUST232,October,Apparel,Debit Card,12566.26
CUST238,June,Travel,Debit Card,9823.31
CUST228,August,Apparel,UPI,3632.42
CUST251,October,Groceries,UPI,9768.82
CUST126,August,Groceries,Debit Card,2954.01
CUST214,June,Apparel,Credit Card,5904.56
CUST295,June,Apparel,Net Banking,9650.4
CUST128,October,Groceries,Credit Card,2484.65
CUST293,June,Apparel,Credit Card,10913.42
CUST370,July,Travel,Net Banking,2692.44
CUST070,May,Travel,Credit Card,6669.1
CUST226,August,Entertainment,Debit Card,18117.32
CUST325,August,Travel,UPI,9889.78
CUST392,October,Entertainment,Credit Card,16461.75
CUST124,October,Apparel,Debit Card,1655.46
CUST026,May,Apparel,Net Banking,12466.47
CUST346,August,Travel,Credit Card,12015.02
CUST440,May,Apparel,Net Banking,17073.58
CUST346,June,Travel,Credit Card,1472.88
CUST384,July,Entertainment,Net Banking,8747.44
CUST411,June,Apparel,Net Banking,11674.55
CUST216,May,Apparel,Net Banking,19378.31
CUST212,October,Apparel,UPI,13938.26
CUST002,September,Entertainment,Net Banking,19036.02
CUST256,August,Travel,Debit Card,7759.52
CUST011,June,Groceries,UPI,1896.51
CUST491,September,Groceries,Net Banking,6439.95
CUST392,May,Travel,Net Banking,16132.42
CUST286,September,Groceries,Debit Card,4941.24
CUST482,May,Groceries,Debit Card,7567.06
CUST111,July,Entertainment,Credit Card,12205.69
CUST061,September,Entertainment,Debit Card,18424.96
CUST177,July,Apparel,Credit Card,2137.74
CUST398,July,Apparel,UPI,17522.51
CUST303,October,Electronics,Net Banking,9936.09
CUST128,October,Electronics,Credit Card,10481.63
CUST331,October,Apparel,Net Banking,10872.25
CUST454,July,Apparel,UPI,17497.17
CUST172,August,Electronics,Debit Card,5995.87
CUST167,September,Electronics,UPI,7454.8
CUST163,August,Groceries,Debit Card,1413.92
CUST196,June,Travel,Net Banking,6167.52
CUST184,May,Apparel,Debit Card,6130.62
CUST143,June,Groceries,UPI,18885.45
CUST087,September,Apparel,Debit Card,10504.28
CUST056,July,Travel,Net Banking,868.29
CUST123,July,Travel,Credit Card,8558.9
CUST269,September,Groceries,Credit Card,15305.38
CUST277,October,Groceries,Debit Card,16867.76
CUST277,September,Apparel,Credit Card,1924.04
CUST118,August,Groceries,Net Banking,7929.08
CUST482,August,Electronics,Net Banking,16826.78
CUST003,May,Travel,Credit Card,5813.81
CUST423,October,Groceries,UPI,11275.08
CUST187,August,Groceries,Net Banking,9092.51
CUST157,May,Electronics,Net Banking,1971.47
CUST185,May,Apparel,Net Banking,2713.03
CUST259,August,Travel,Net Banking,17733.2
CUST147,September,Electronics,Credit Card,9341.71
CUST131,August,Apparel,Debit Card,18929.06
CUST291,June,Apparel,Debit Card,18066.56
CUST091,June,Electronics,Debit Card,4234.48
CUST094,October,Entertainment,Credit Card,726.19
CUST090,June,Entertainment,Debit Card,5041.32
CUST344,September,Travel,UPI,16374.7
CUST037,June,Groceries,Credit Card,3162.21
CUST229,August,Travel,Credit Card,13368.26
CUST281,July,Electronics,Net Banking,16705.46
CUST433,September,Electronics,Credit Card,1149.3
CUST405,July,Travel,Net Banking,5393.06
CUST488,June,Electronics,Net Banking,10706.88
CUST383,July,Entertainment,UPI,1949.53
CUST194,June,Entertainment,Net Banking,9987.04
CUST253,May,Entertainment,UPI,18415.35
CUST265,August,Electronics,Net Banking,14241.48
CUST470,August,Groceries,UPI,9453.09
CUST150,June,Groceries,Debit Card,13058.15
CUST477,July,Entertainment,Net Banking,9692.91
CUST071,June,Travel,UPI,5293.03
CUST229,June,Apparel,Net Banking,13162.25
CUST453,July,Electronics,Credit Card,18878.61
CUST034,June,Entertainment,Debit Card,15188.46
CUST056,August,Travel,Credit Card,4945.39
CUST147,May,Groceries,Credit Card,13464.15
CUST344,June,Entertainment,Credit Card,17914.83
CUST150,October,Electronics,Credit Card,17566.15
CUST146,May,Apparel,UPI,7637.37
CUST276,August,Groceries,UPI,18327.15
CUST431,October,Groceries,Credit Card,2626.2
CUST409,July,Entertainment,Net Banking,14403.63
CUST094,October,Groceries,UPI,16088.09
CUST071,June,Groceries,Net Banking,8702.02
CUST301,August,Groceries,Net Banking,5184.62
CUST081,May,Apparel,UPI,17475.88
CUST448,October,Travel,Debit Card,19756.73
CUST302,August,Entertainment,UPI,2297.0
CUST016,June,Electronics,Net Banking,13246.44
CUST482,August,Electronics,UPI,6284.08
CUST320,August,Groceries,Debit Card,5397.81
CUST189,October,Apparel,Credit Card,14239.35
CUST443,June,Electronics,Debit Card,10979.83
CUST263,October,Electronics,Net Banking,17123.52
CUST001,July,Apparel,UPI,12777.92
CUST176,May,Electronics,Debit Card,11922.47
CUST308,October,Groceries,Debit Card,7528.56
CUST280,August,Electronics,Net Banking,1873.32
CUST311,August,Travel,Net Banking,8456.55
CUST174,May,Entertainment,Credit Card,2156.77
CUST190,August,Groceries,Net Banking,11326.58
CUST142,June,Groceries,UPI,16813.36
CUST161,July,Entertainment,UPI,7689.84
CUST382,August,Electronics,Credit Card,12371.43
CUST103,June,Apparel,Debit Card,5504.08
CUST183,May,Electronics,Net Banking,8803.78
CUST321,September,Apparel,Net Banking,9151.65
CUST049,July,Groceries,UPI,17974.64
CUST455,August,Entertainment,Net Banking,14915.62
CUST307,August,Apparel,Debit Card,13329.92
CUST464,August,Travel,Net Banking,2000.88
CUST442,September,Travel,UPI,6758.63
CUST129,June,Groceries,Credit Card,14419.16
CUST127,May,Apparel,UPI,9432.94
CUST383,June,Electronics,Debit Card,14916.23
CUST283,October,Entertainment,Credit Card,8961.04
CUST314,August,Groceries,Net Banking,16479.83
CUST111,May,Entertainment,UPI,525.31
CUST497,May,Entertainment,Debit Card,10227.23
CUST019,July,Groceries,Net Banking,11880.66
CUST278,June,Electronics,Net Banking,2061.57
CUST489,May,Travel,Net Banking,19312.95
CUST150,September,Entertainment,Debit Card,10407.37
CUST453,August,Apparel,Credit Card,15605.71
CUST369,October,Apparel,Net Banking,16613.81
CUST345,July,Travel,Debit Card,14328.13
CUST392,August,Apparel,Net Banking,9243.22
CUST195,May,Travel,Net Banking,13011.65
CUST122,September,Groceries,Debit Card,16707.59
CUST413,May,Groceries,Net Banking,9488.72
CUST342,August,Travel,Credit Card,7405.25
CUST032,May,Travel,Credit Card,19737.57
CUST461,July,Apparel,Net Banking,11580.82
CUST423,August,Groceries,Net Banking,8300.54
CUST302,October,Apparel,Net Banking,4558.22
CUST164,July,Groceries,Debit Card,11529.26
CUST362,June,Travel,UPI,9659.0
CUST401,September,Groceries,Net Banking,10737.23
CUST413,June,Entertainment,Credit Card,9803.37
CUST147,October,Electronics,Net Banking,7723.66
CUST386,June,Groceries,Debit Card,3390.24
CUST272,May,Entertainment,Net Banking,18701.54
CUST068,October,Groceries,Credit Card,2517.35
CUST179,May,Groceries,Credit Card,894.55
CUST437,July,Electronics,Net Banking,18400.12
CUST457,August,Travel,Credit Card,8404.24
CUST173,September,Apparel,Credit Card,13288.83
CUST311,August,Electronics,Credit Card,5074.54
CUST367,September,Electronics,Debit Card,11264.17
CUST235,June,Apparel,Credit Card,15755.14
CUST480,August,Entertainment,UPI,8003.4
CUST250,May,Electronics,UPI,9575.28
CUST219,August,Travel,Debit Card,3807.92
CUST283,June,Electronics,Net Banking,19275.32
CUST186,October,Entertainment,Net Banking,7042.44
CUST238,June,Groceries,Credit Card,11506.07
CUST088,May,Travel,Debit Card,12014.81
CUST219,July,Travel,Debit Card,5947.32
CUST370,September,Travel,UPI,11587.25
CUST258,October,Electronics,Credit Card,2170.96
CUST016,May,Groceries,Credit Card,16827.22
CUST173,July,Groceries,Net Banking,4279.05
CUST367,July,Apparel,UPI,17444.44
CUST181,August,Entertainment,Debit Card,4895.95
CUST491,September,Travel,Credit Card,12700.42
CUST341,July,Apparel,UPI,17818.95
CUST209,October,Travel,Debit Card,17931.83
CUST086,June,Apparel,Debit Card,18858.07
CUST421,August,Groceries,Net Banking,7178.75
CUST482,October,Entertainment,Debit Card,10288.87
CUST140,July,Travel,UPI,4333.51
CUST024,September,Groceries,Net Banking,4336.67
CUST361,July,Entertainment,Credit Card,1236.42
CUST470,May,Groceries,Debit Card,2864.87
CUST199,May,Apparel,Debit Card,5659.32
CUST439,July,Apparel,Debit Card,3906.69
CUST178,May,Apparel,Debit Card,3910.92
CUST489,October,Travel,Debit Card,13253.38
CUST141,June,Groceries,Credit Card,3817.96
CUST290,June,Apparel,UPI,3344.97
CUST098,June,Electronics,Debit Card,15187.47
CUST212,July,Groceries,Net Banking,16813.27
CUST156,September,Groceries,Credit Card,1394.03
CUST178,June,Entertainment,Debit Card,15835.75
CUST361,May,Electronics,Credit Card,13592.62
CUST017,September,Electronics,Net Banking,4809.05
CUST381,October,Electronics,Debit Card,3661.18
CUST102,May,Groceries,Net Banking,3186.26
CUST335,May,Travel,Net Banking,1708.46
CUST233,August,Apparel,Debit Card,13962.01
CUST093,July,Groceries,Debit Card,6473.57
CUST214,June,Electronics,Credit Card,15380.14
CUST346,October,Apparel,Debit Card,720.1
CUST444,May,Travel,Debit Card,16590.67
CUST280,August,Groceries,UPI,11607.76
CUST251,May,Electronics,UPI,2187.28
CUST347,July,Entertainment,Credit Card,12278.86
CUST360,August,Groceries,UPI,13631.57
CUST114,October,Entertainment,Debit Card,19600.51
CUST209,August,Groceries,Credit Card,14281.13
CUST081,October,Groceries,Net Banking,15479.15
CUST216,July,Apparel,UPI,17041.76
CUST058,July,Entertainment,Credit Card,2329.09
CUST087,July,Apparel,UPI,7387.67
CUST054,August,Apparel,Credit Card,3331.21
CUST011,May,Apparel,UPI,19344.44
CUST436,August,Electronics,Credit Card,9962.45
CUST183,October,Travel,UPI,3767.36
CUST127,July,Entertainment,Credit Card,6595.73
CUST276,October,Electronics,Debit Card,11444.9
CUST293,July,Groceries,UPI,11899.43
CUST166,October,Groceries,Net Banking,12743.59
CUST205,September,Apparel,Credit Card,15221.31
CUST421,August,Groceries,UPI,7114.71
CUST163,June,Electronics,Net Banking,5591.74
CUST122,September,Electronics,Debit Card,5002.25
CUST256,August,Electronics,Credit Card,15878.89
CUST464,July,Travel,Debit Card,12305.7
CUST031,September,Travel,Net Banking,15484.6
CUST251,October,Apparel,Credit Card,15203.16
CUST049,October,Groceries,Credit Card,19854.05
CUST341,July,Apparel,Net Banking,1875.39
CUST236,May,Electronics,Credit Card,17317.77
CUST009,June,Groceries,Debit Card,19154.37
CUST058,August,Entertainment,Net Banking,6247.91
CUST194,July,Apparel,Net Banking,7366.28
CUST339,June,Apparel,UPI,10768.89
CUST206,June,Apparel,Net Banking,10955.93
CUST176,June,Entertainment,Debit Card,4946.99
CUST101,October,Entertainment,Debit Card,9908.9
CUST139,July,Electronics,Credit Card,17923.8
CUST081,June,Groceries,UPI,12020.49
CUST071,May,Electronics,Credit Card,1162.9
CUST324,July,Groceries,Credit Card,9396.5
CUST096,June,Travel,Debit Card,1190.72
CUST325,May,Groceries,Debit Card,14291.89
CUST381,October,Entertainment,Net Banking,16360.81
CUST213,October,Electronics,Debit Card,16028.45
CUST044,September,Apparel,UPI,16778.72
CUST117,August,Apparel,Debit Card,647.19
CUST014,October,Electronics,Net Banking,16099.91
CUST436,June,Entertainment,Credit Card,3030.89
CUST260,July,Entertainment,Debit Card,12146.5
CUST069,May,Apparel,Net Banking,10774.93
CUST118,July,Entertainment,UPI,511.28
CUST029,July,Travel,Net Banking,13459.83
CUST436,October,Travel,UPI,11491.21
CUST179,August,Groceries,UPI,18919.57
CUST081,May,Apparel,Credit Card,10573.58
CUST276,October,Apparel,Net Banking,18268.15
CUST207,October,Travel,UPI,14253.81
CUST453,June,Electronics,UPI,7426.1
CUST433,September,Groceries,Net Banking,8692.74
CUST018,May,Electronics,Net Banking,7717.89
CUST432,May,Entertainment,Debit Card,3478.9
CUST496,September,Groceries,UPI,7240.97
CUST007,July,Entertainment,UPI,15785.57
CUST017,October,Travel,Credit Card,10050.82
CUST247,August,Travel,Debit Card,4854.58
CUST057,August,Travel,Credit Card,10906.76
CUST298,October,Groceries,Debit Card,9256.94
CUST375,October,Electronics,Debit Card,16008.48
CUST432,July,Apparel,Net Banking,17528.69
CUST311,August,Travel,Net Banking,7666.33
CUST427,September,Apparel,Debit Card,4639.44
CUST252,September,Travel,Debit Card,5271.81
CUST289,June,Electronics,Debit Card,14238.57
CUST209,June,Travel,Credit Card,12133.89
CUST278,October,Electronics,Net Banking,9796.96
CUST078,June,Groceries,Credit Card,5249.01
CUST093,July,Entertainment,Credit Card,16506.48
CUST383,September,Entertainment,Credit Card,8322.62
CUST001,May,Travel,Debit Card,11979.81
CUST120,October,Entertainment,UPI,13813.07
CUST264,July,Groceries,Debit Card,2069.29
CUST175,June,Groceries,Net Banking,6159.64
CUST278,May,Apparel,Net Banking,13291.27
CUST088,September,Electronics,Debit Card,12536.09
CUST272,October,Travel,UPI,15579.91
CUST021,September,Entertainment,UPI,9729.35
CUST451,July,Apparel,UPI,3876.47
CUST389,July,Travel,Credit Card,10170.29
CUST474,June,Electronics,Debit Card,5146.87
CUST406,August,Travel,UPI,9632.16
CUST394,September,Travel,Debit Card,11098.84
CUST177,September,Entertainment,Debit Card,18048.91
CUST112,May,Groceries,UPI,2399.57
CUST241,August,Travel,UPI,3837.17
CUST074,October,Electronics,Net Banking,16067.82
CUST464,October,Electronics,Credit Card,6253.45
CUST010,September,Groceries,Credit Card,4560.24
CUST123,August,Apparel,UPI,9404.78
CUST279,October,Groceries,Net Banking,18381.67
CUST447,May,Electronics,Debit Card,1767.67
CUST341,May,Electronics,Net Banking,4487.93
CUST012,May,Entertainment,Net Banking,11019.64
CUST215,September,Groceries,UPI,13324.02
CUST283,October,Apparel,UPI,6621.39
CUST057,October,Travel,Net Banking,11495.6
CUST238,August,Electronics,Credit Card,11144.76
CUST420,June,Travel,UPI,13414.1
CUST006,August,Apparel,Debit Card,8143.88
CUST470,May,Apparel,Net Banking,17414.87
CUST410,July,Entertainment,Net Banking,9995.97
CUST298,August,Entertainment,Debit Card,7274.99
CUST061,June,Groceries,Debit Card,16736.99
CUST384,June,Groceries,UPI,5524.85
CUST356,June,Apparel,Net Banking,11316.53
CUST497,July,Travel,Debit Card,18028.37
CUST274,October,Groceries,UPI,6681.68
CUST375,May,Entertainment,Net Banking,12228.36
CUST425,May,Groceries,Debit Card,4593.0
CUST056,August,Entertainment,Credit Card,17383.14
CUST337,August,Apparel,Credit Card,19075.84
CUST016,June,Groceries,UPI,4602.53
CUST114,August,Travel,Debit Card,3578.29
CUST345,August,Electronics,Net Banking,19741.19
CUST066,June,Electronics,Debit Card,1728.81
CUST336,June,Apparel,Debit Card,18563.82
CUST423,July,Groceries,UPI,18113.37
CUST167,September,Apparel,UPI,9018.87
CUST447,October,Electronics,Debit Card,14203.24
CUST266,June,Electronics,Debit Card,14195.99
CUST206,August,Groceries,Net Banking,18724.64
CUST148,June,Apparel,UPI,13015.22
CUST296,October,Travel,Net Banking,1016.7
CUST389,October,Groceries,Debit Card,3238.05
CUST499,August,Apparel,Credit Card,964.09
CUST379,September,Travel,Net Banking,9228.07
CUST405,June,Apparel,Debit Card,6438.99
CUST388,August,Entertainment,Credit Card,6273.18
CUST470,August,Entertainment,UPI,13774.44
CUST118,July,Electronics,Debit Card,11648.78
CUST086,September,Entertainment,Debit Card,10138.25
CUST298,May,Entertainment,Credit Card,8523.54
CUST275,July,Travel,Net Banking,752.74
CUST241,June,Electronics,Net Banking,18548.68
CUST290,July,Groceries,Net Banking,11882.7
CUST207,May,Electronics,Net Banking,17653.54
CUST410,June,Apparel,Credit Card,755.31
CUST130,June,Entertainment,Debit Card,14599.66
CUST401,August,Groceries,Debit Card,9169.26
CUST137,June,Groceries,Credit Card,19424.34
CUST209,October,Entertainment,Debit Card,18452.98
CUST229,September,Electronics,Net Banking,12557.76
CUST360,July,Travel,Credit Card,2589.77
CUST359,October,Apparel,Debit Card,3605.16
CUST375,August,Travel,UPI,18917.59
CUST008,October,Travel,Debit Card,15995.55
CUST468,June,Entertainment,Net Banking,17955.29
CUST029,October,Apparel,Debit Card,1695.54
CUST409,August,Groceries,UPI,3531.49
CUST149,August,Entertainment,UPI,3048.83
CUST406,July,Apparel,Debit Card,2425.49
CUST334,September,Groceries,Net Banking,11325.55
CUST021,May,Apparel,Net Banking,8647.55
CUST102,August,Apparel,Debit Card,14794.94
CUST260,May,Entertainment,Credit Card,5476.94
CUST395,September,Entertainment,Net Banking,14899.72
CUST151,August,Entertainment,Net Banking,7882.92
CUST420,August,Travel,Debit Card,2792.73
CUST281,May,Travel,Debit Card,16253.69
CUST344,July,Entertainment,Net Banking,15006.57
CUST265,May,Electronics,Net Banking,7286.56
CUST438,July,Groceries,Debit Card,3512.08
CUST123,June,Apparel,Credit Card,2749.46
CUST157,May,Travel,Net Banking,18632.5
CUST410,August,Travel,Debit Card,15025.93
CUST306,May,Apparel,Debit Card,8036.61
CUST333,October,Travel,Credit Card,3725.08
CUST219,June,Groceries,Debit Card,1487.12
CUST164,September,Groceries,Net Banking,5742.81
CUST245,June,Electronics,Credit Card,12137.49
CUST113,May,Apparel,Debit Card,1753.14
CUST277,May,Entertainment,Net Banking,11381.96
CUST408,September,Entertainment,Credit Card,4970.74
CUST115,July,Entertainment,Net Banking,3252.82
CUST010,September,Entertainment,Debit Card,3577.26
CUST372,May,Entertainment,Credit Card,12390.92
CUST042,May,Electronics,UPI,7213.17
CUST259,October,Entertainment,UPI,12627.15
CUST333,June,Entertainment,UPI,4349.48
CUST261,August,Electronics,Net Banking,5302.57
CUST066,July,Travel,Net Banking,19479.02
CUST253,July,Apparel,Credit Card,6124.1
CUST058,September,Travel,UPI,2079.86
CUST126,September,Electronics,Net Banking,11616.18
CUST487,October,Electronics,UPI,14338.14
CUST491,June,Entertainment,UPI,16881.0
CUST172,September,Travel,Credit Card,5527.17
CUST420,May,Electronics,Debit Card,4176.21
CUST110,August,Electronics,UPI,19126.17
CUST051,October,Groceries,Credit Card,17487.17
CUST003,October,Apparel,Debit Card,6117.64
CUST459,October,Groceries,Debit Card,19634.5
CUST235,August,Groceries,Debit Card,18897.57
CUST363,September,Travel,Debit Card,18132.15
CUST330,July,Travel,UPI,14570.24
CUST416,August,Groceries,Credit Card,12375.39
CUST303,August,Electronics,Debit Card,19075.64
CUST086,October,Apparel,Debit Card,16142.88
CUST145,June,Groceries,Credit Card,2368.38
CUST470,June,Travel,Debit Card,17975.3
CUST044,June,Apparel,Credit Card,5462.21
CUST156,October,Travel,Net Banking,18457.5
CUST482,September,Travel,Net Banking,1281.11
CUST498,June,Entertainment,Net Banking,9412.08
CUST304,September,Travel,Credit Card,17765.28
CUST133,May,Travel,UPI,19801.75
CUST038,September,Entertainment,Credit Card,17377.15
CUST211,October,Apparel,Credit Card,10653.7
CUST336,July,Apparel,Debit Card,18361.76
CUST045,September,Apparel,Credit Card,789.02
CUST125,June,Apparel,Net Banking,13827.27
CUST041,July,Groceries,Credit Card,7720.64
CUST311,October,Apparel,Debit Card,12312.51
CUST319,June,Groceries,Net Banking,1715.99
CUST370,September,Entertainment,Net Banking,14243.86
CUST252,August,Electronics,Net Banking,10935.77
CUST272,May,Electronics,Debit Card,4087.9
CUST441,August,Travel,Debit Card,6151.62
CUST433,June,Groceries,Net Banking,14967.62
CUST304,August,Entertainment,Net Banking,12120.57
CUST274,September,Apparel,Debit Card,15712.37
CUST149,June,Electronics,Credit Card,6787.51
CUST389,October,Travel,Net Banking,18981.92
CUST226,August,Entertainment,Credit Card,7888.77
CUST019,October,Electronics,Debit Card,9297.58
CUST406,July,Travel,Debit Card,10985.4
CUST292,September,Electronics,Debit Card,10582.25
CUST454,August,Electronics,UPI,11357.82
CUST048,October,Entertainment,UPI,7109.33
CUST264,October,Travel,Net Banking,8997.18
CUST306,August,Electronics,Net Banking,12058.87
CUST384,July,Groceries,Net Banking,10699.11
CUST220,June,Entertainment,UPI,5689.84
CUST198,May,Apparel,Debit Card,853.27
CUST376,September,Groceries,UPI,9700.65
CUST065,September,Entertainment,Debit Card,9818.99
CUST327,October,Entertainment,Debit Card,11083.31
CUST119,May,Groceries,UPI,11246.16
CUST480,September,Electronics,Debit Card,2880.63
CUST365,August,Electronics,Credit Card,5001.02
CUST136,October,Groceries,Net Banking,10081.18
CUST304,August,Apparel,Debit Card,9447.38
CUST033,May,Groceries,UPI,18121.62
CUST474,September,Electronics,Credit Card,15245.67
CUST282,August,Travel,Debit Card,14205.37
CUST037,July,Groceries,UPI,16165.42
CUST116,September,Entertainment,Credit Card,4490.23
CUST327,September,Groceries,UPI,19660.8
CUST129,August,Travel,UPI,11490.51
CUST343,July,Travel,UPI,17871.26
CUST031,September,Entertainment,Debit Card,9791.53
CUST388,May,Travel,Credit Card,7709.23
CUST141,July,Electronics,UPI,17933.75
